UID,Name,StreetAddress,City,State,Zipcode,Latitude,Longitude
,ABC Nutritional Care 6,4827 Huntington Dr N,Los Angeles,CA,90032,34.085968,-118.17916
,Easy Out Market,11200 Compton Ave,Los Angeles,CA,90059,33.93277,-118.24628
,Vickys Market,5504 W Adams Blvd,Los Angeles,CA,90016,34.032433,-118.36299
,Indiana.99 Cent Store,1522 N Indiana St,Los Angeles,CA,90063,34.058422,-118.19259
,Han's Market,10400 California Ave,South Gate,CA,90280,33.938927,-118.20815
,Carniceria La Esperanza,13825 Amar Rd,La Puente,CA,91746,34.053719,-117.97533
,New World Discount And 97 Cent Store,1737 Atlantic Ave,Long Beach,CA,90813,33.788746,-118.18506
,Chavelita's Market,4202 Union Pacific Ave,Los Angeles,CA,90023,34.016533,-118.18355
,Beverly Bakery,4103 Beverly Blvd,Los Angeles,CA,90004,34.076309,-118.29825
,168 Market 806,17120 Colima Rd,Hacienda Heights,CA,91745,33.990711,-117.93338
,"Estrella Foods Market, Inc.",12005 Garfield Ave,South Gate,CA,90280,33.917812,-118.16898
,Peck Market,2645 Peck Rd,El Monte,CA,91733,34.059212,-118.03058
,Whittier Valero,14005 Whittier Blvd,Whittier,CA,90605,33.958157,-118.02383
,Adams Meat And Grocery Market,1674 1/2 W Adams Blvd,Los Angeles,CA,90007,34.032703,-118.29986
,Mealtime Market,11201 S Figueroa St,Los Angeles,CA,90061,33.932701,-118.28265
,Genesis Mini Market,12020 Long Beach Blvd,Lynwood,CA,90262,33.918854,-118.20939
,Lyons 76,22917 Lyons Ave,Newhall,CA,91321,34.380299,-118.53352
,Dollar Tree 5596,1505 S Pacific Ave,San Pedro,CA,90731,33.730419,-118.28799
,Dollar Tree 5780,10237 Rosecrans Ave,Bellflower,CA,90706,33.902061,-118.1152
,El Rancho Market,1115 N Alvarado St,Los Angeles,CA,90026,34.077995,-118.26328
,Dollar Tree 5810,4300 S Central Ave,Los Angeles,CA,90011,34.005463,-118.25645
,J & N Mini Mart,9421 Artesia Blvd,Bellflower,CA,90706,33.874882,-118.1333
,"Kim's Manna Fish And Chips, Inc",10707 Avalon Blvd,Los Angeles,CA,90061,33.939152,-118.26522
,Leon Groceries,6048 Florence Ave,Bell Gardens,CA,90201,33.966908,-118.15649
,Puerta De Hierro Meat Market 1,13401 Lambert Rd,Whittier,CA,90605,33.958153,-118.03774
,Happy Market,8609 Long Beach Blvd,South Gate,CA,90280,33.95879,-118.22227
,Reseda Petrol,6801 Reseda Blvd,Reseda,CA,91335,34.193943,-118.53607
,Panaderia Y Carniceria Tlacolulq,5167 Venice Blvd,Los Angeles,CA,90019,34.044987,-118.35296
,Prosperidad Mini Market,1909 7th Ave,Los Angeles,CA,90018,34.03973,-118.32486
,Fresh Food Ranch Market,23501 Avalon Blvd,Carson,CA,90745,33.812641,-118.26404
,Kilikia Bakery,8358 Foothill Blvd,Sunland,CA,91040,34.259663,-118.31545
,Van Nuys Live & Fresh Poultry,14547 Arminta St,Panorama City,CA,91402,34.213436,-118.45003
,Oasistkos Meat Market,2201 W 54th St,Los Angeles,CA,90043,33.993237,-118.31721
,"Pico Seafood Fish Market, Inc",3601 W Pico Blvd,Los Angeles,CA,90019,34.047276,-118.32021
,ABC Nutritional Care 5,1460 E Holt Ave,Pomona,CA,91767,34.063015,-117.72077
,Ci Liqour And Market,1658 W Carson St,Torrance,CA,90501,33.83147,-118.30816
,La Gorda Ignacio Flores,17819 Clark Ave,Bellflower,CA,90706,33.870441,-118.13391
,Long Beach Travel Center Inc,1670 W Pacific Coast Hwy,Long Beach,CA,90810,33.789833,-118.2145
,Goody Goody,9162 W Pico Blvd,Los Angeles,CA,90035,34.055256,-118.39135
,Korner Grocery,3741 Bell Ave,Bell Gardens,CA,90201,33.975609,-118.19848
,La Bodega Ranch Market,6688 Long Beach Blvd,Long Beach,CA,90805,33.87574,-118.20316
,Sunset Oil And Mini Mart,8906 W Sunset Blvd,West Hollywood,CA,90069,34.090641,-118.38584
,Family Dollar 10250,3157 E Palmdale Blvd,Palmdale,CA,93550,34.580242,-118.07153
,Nutrition Store 6,10716 Avalon Blvd,Los Angeles,CA,90061,33.93874,-118.26517
,Alvarado Market,140 S 5th St,Montebello,CA,90640,34.007881,-118.10541
,Altadena Glendora,408 W Foothill Blvd,Glendora,CA,91741,34.135998,-117.87073
,Latino's Market,1111 Pacific Coast Hwy,Harbor City,CA,90710,33.790562,-118.29591
,Maple Market,715 S Glendale Ave,Glendale,CA,91205,34.138313,-118.2512
,Makkah Market,22846 S Western Ave,Torrance,CA,90501,33.818081,-118.30885
,BD Smoke Shop,626 E Manchester Ave,Los Angeles,CA,90001,33.960102,-118.26472
,Maroun Kamel Boutros,1510 S Santa Fe Ave,Los Angeles,CA,90021,34.026241,-118.2299
,MY GOODS MARKET  5644,15003 Imperial Hwy,La Mirada,CA,90638,33.917278,-118.01143
,Labarata Supermarket 1,8025 Vineland Ave,Sun Valley,CA,91352,34.216347,-118.37037
,Clarks Nutrition And Natural Foods Market 6,12835 Mountain Ave,Chino,CA,91710,34.0205,-117.66754
,Dollar Tree 5475,164 E Carson St,Carson,CA,90745,33.831543,-118.27551
,Vinh Heng Market,2148 E Anaheim St,Long Beach,CA,90804,33.782578,-118.16606
,What It Dew Mini Market 1,44245 10th St W,Lancaster,CA,93534,34.686623,-118.14803
,On The Blvd. Market,641 W Lancaster Blvd,Lancaster,CA,93534,34.698044,-118.14095
,Fast Stop,10264 Foothill Blvd,Sylmar,CA,91342,34.273323,-118.35299
,11/11 Food Mart,4379 W Pico Blvd,Los Angeles,CA,90019,34.048191,-118.3304
,Kwick Pick Jr. Market,27600 Bouquet Canyon Rd,Saugus,CA,91350,34.442734,-118.51173
,Oak Tree  Deli & Grill,27737 Bouquet Canyon Rd,Santa Clarita,CA,91350,34.445065,-118.50693
,Koosh Mart,5835 S Figueroa St,Los Angeles,CA,90003,33.988689,-118.28272
,Jay's Market,15703 Amar Rd,La Puente,CA,91744,34.036797,-117.94321
,La Blanquita Restaurant & Bakery,11863 Valley Blvd,El Monte,CA,91732,34.063965,-118.02097
,RST Poultry Inc. 1,15914 E Gale Ave,Hacienda Heights,CA,91745,34.009937,-117.96009
,El Trigal,4369 S Central Ave,Los Angeles,CA,90011,34.0042,-118.25652
,F & A Market,1694 S Reservoir St,Pomona,CA,91766,34.04118,-117.73203
,Ca Best Prices Inc,10940 Valley Mall,El Monte,CA,91731,34.074215,-118.03613
,Emely's Store Water & More,3005 E Palmdale Blvd,Palmdale,CA,93550,34.58025,-118.07548
,Rainbow Super Market,19387 Soledad Canyon Rd,Santa Clarita,CA,91351,34.415806,-118.47467
,99 Cent Only Store 392,8451 Crenshaw Blvd,Inglewood,CA,90305,33.961433,-118.32658
,Osso Convenience Store,5111 Alhambra Ave,Los Angeles,CA,90032,34.071754,-118.17464
,Market Pichardo,1423 W 11th St,Los Angeles,CA,90015,34.046745,-118.27289
,Las Brisas,11828 Hawthorne Blvd,Hawthorne,CA,90250,33.926754,-118.35246
,Bellamar Nutrition Center,709 S Atlantic Blvd,Los Angeles,CA,90022,34.022335,-118.15674
,Sierra Convenience Plaza,37167 N Sierra Hwy,Palmdale,CA,93550,34.557068,-118.11417
,Zelzah Meat Market,10654 Zelzah Ave,Granada Hills,CA,91344,34.263901,-118.52337
,Family Fish Market,1300 Centinela Ave,Inglewood,CA,90302,33.976608,-118.36158
,Djs Tobacco Market,425 1/2 W 8th St,Los Angeles,CA,90014,34.044678,-118.25611
,Liza's Mini Market,973 S Lorena St,Los Angeles,CA,90023,34.025837,-118.20223
,Guapos Market,744 S Vermont Ave,Los Angeles,CA,90005,34.058537,-118.29162
,Los Becerros Market 01,3402 Cogswell Rd,El Monte,CA,91732,34.066547,-118.01709
,Dollar Tree 5595,5057 W Washington Blvd,Los Angeles,CA,90016,34.040878,-118.34998
,Super Star Food Mart,201 Frazier Mt Park Rd,Lebec,CA,93243,34.817997,-118.88554
,Vanessa's Market,4728 Gage Ave,Bell Gardens,CA,90201,33.977402,-118.18157
,La Flor Bakery 1,4101 Avalon Blvd,Los Angeles,CA,90011,34.009094,-118.2653
,St. George Mini Market,3121 W Rosecrans Ave,Hawthorne,CA,90250,33.901958,-118.32727
,Altadena Dairy Of Monrovia,2605 Peck Rd,Monrovia,CA,91016,34.117195,-118.00392
,La Mexicana Market,8319 S Main St,Los Angeles,CA,90003,33.963531,-118.27393
,Bargain Discount Store Inc,3451 Firestone Blvd,South Gate,CA,90280,33.954338,-118.20713
,TMSO Inc 63311,1693 N Garey Ave,Pomona,CA,91767,34.075962,-117.75231
,Palmer Market,1017 E Palmer Ave,Glendale,CA,91205,34.132679,-118.24203
,Quix Top Mini Mart,18039 E Valley Blvd,City Of Industry,CA,91744,34.006577,-117.90925
,Sk Discount Market,109 S Vermont Ave,Los Angeles,CA,90004,34.07225,-118.29172
,Don Juan Mini Market,10825 S San Pedro St,Los Angeles,CA,90061,33.93758,-118.26957
,Los Nietos Market,1359 N Fair Oaks Ave,Pasadena,CA,91103,34.169399,-118.15072
,Bombay Market,21016 Devonshire St,Chatsworth,CA,91311,34.257221,-118.59143
,Jeong A Seo,2018 W 7th St,Los Angeles,CA,90057,34.056087,-118.27602
,South St. Junior Market,1535 E South St,Long Beach,CA,90805,33.860168,-118.17363
,Baby Nutritional,130 W la Habra Blvd,La Habra,CA,90631,33.931835,-117.94644
,Parsico Corporation,2305 S La Cienega Blvd,Los Angeles,CA,90034,34.038116,-118.37728
,99 Cent Only Store 422,13237 Gladstone Ave,Sylmar,CA,91342,34.311581,-118.42934
,99 Cent Only Store 429,12301 Norwalk Blvd,Norwalk,CA,90650,33.919708,-118.0727
,Numero Uno Rancho 9,8200 S Central Ave,Los Angeles,CA,90001,33.964542,-118.2564
,Los Tapatio Market,11049 Hawthorne Blvd,Inglewood,CA,90304,33.934662,-118.35275
,Lupitas Mini Market,2300 Whittier Blvd,Los Angeles,CA,90023,34.034836,-118.2168
,Devine African Store,3300 W Rosecrans Ave,Hawthorne,CA,90250,33.901905,-118.33098
,Meadow Maid Dairy,2501 E Gage Ave,Huntington Park,CA,90255,33.981659,-118.22749
,Ponia African Market And Boutique,1223 W Avenue I,Lancaster,CA,93534,34.703999,-118.15181
,Eastern Ave Market,1455 S Eastern Ave,Commerce,CA,90040,34.013142,-118.17398
,Summer's Market,6600 S Normandie Ave,Los Angeles,CA,90044,33.978882,-118.30025
,Latinos Market,7601 Otis Ave,Cudahy,CA,90201,33.967266,-118.19442
,Paloma Market,4075 S Main St,Los Angeles,CA,90037,34.009548,-118.27404
,Garcia Market,3052 W  7th St,Los Angeles,CA,90005,34.059711,-118.29068
,Garcia's Mini Market,3803 S Main St,Los Angeles,CA,90037,34.012985,-118.27406
,Angeles Mini Market,9202 S Vermont Ave,Los Angeles,CA,90044,33.952652,-118.29153
,Ron Mini Market,4709 S Broadway,Los Angeles,CA,90037,34.000813,-118.27838
,Dora African Produce,815 Kohler St,Los Angeles,CA,90021,34.03442,-118.24522
,Oledina's Cake Factory,1128 E Broadway,Glendale,CA,91205,34.146191,-118.23996
,Dollar Tree 5866,9425 Telegraph Rd,Pico Rivera,CA,90660,33.955318,-118.10183
,Ut Trai Cay (Fruit),9014 Garvey Ave,Rosemead,CA,91770,34.062618,-118.07264
,Garcia's Mini Market  2 2,3700 S Main St,Los Angeles,CA,90007,34.014824,-118.27399
,Principio Mercado Y Carniceria,2630 Maple Ave,Los Angeles,CA,90011,34.023125,-118.2656
,Amb Mini Market 1,369 Wall St,Los Angeles,CA,90013,34.046772,-118.24452
,Bobs Market,11605 Carmenita Rd,Whittier,CA,90605,33.926228,-118.04662
,Garcia's Mini Market,450 E Vernon Ave,Los Angeles,CA,90011,34.003834,-118.26783
,"Dollar Usa Discount, Inc. 2",23505 Avalon Blvd,Carson,CA,90745,33.812588,-118.26404
,La Corona Del Provedor,3652 N Norwalk Blvd,Long Beach,CA,90808,33.823223,-118.07178
,99c Mart,1018 N Citrus Ave,Covina,CA,91722,34.098106,-117.89017
,Family Dollar 10248,8338 Pearblossom Hwy,Littlerock,CA,93543,34.521091,-117.9799
,TONI'S MARKET,1401 N Main St,Los Angeles,CA,90012,34.064995,-118.23109
,Garcia's Fresh Meat,7601 Greenleaf Ave,Whittier,CA,90602,33.973461,-118.0374
,Mi Tiendita,319 1/2 W Arbor Vitae St,Inglewood,CA,90301,33.952728,-118.36042
,Cornerstone Market no,4700 S Hoover St,Los Angeles,CA,90037,34.000511,-118.28712
,Nick Discount Inc.,10321 Hawthorne Blvd,Inglewood,CA,90304,33.941933,-118.35276
,XL Bargain Inc 1,258 E Adams Blvd,Los Angeles,CA,90011,34.023476,-118.26566
,Family Happy Market,11810 S Figueroa St,Los Angeles,CA,90061,33.926033,-118.28258
,Rick's Market,8451 Beverly Rd,Pico Rivera,CA,90660,34.010792,-118.08964
,Hand To Hand 97 Discount Market,10201 State St,Lynwood,CA,90262,33.942265,-118.21413
,Dollar Discount,6606 S Broadway,Los Angeles,CA,90003,33.979702,-118.27827
,Anthony's Mini Market,5600 S San Pedro St,Los Angeles,CA,90011,33.991463,-118.2701
,Express Drinking Water And 98 Cent Store,3200 E 10th St,Long Beach,CA,90804,33.778923,-118.15426
,Cherry Market,120 S Eucalyptus Ave,Inglewood,CA,90301,33.961983,-118.35952
,Elisabel`s Mini Market,6027 S Hoover St,Los Angeles,CA,90044,33.984772,-118.2871
,S & M Nutrition,7625 Eastern Ave,Bell Gardens,CA,90201,33.963444,-118.16544
,No Ho Halal Meat,4820 Vineland Ave,North Hollywood,CA,91601,34.158089,-118.3702
,97 Discount Store,4531 Whittier Blvd,Los Angeles,CA,90022,34.023087,-118.16982
,Big 6 Food Market,1590 E la Habra Blvd,La Habra,CA,90631,33.931854,-117.92927
,El Potro Market,20525 Roscoe Blvd,Winnetka,CA,91306,34.220119,-118.58074
,Corner Food Market,471 W Lexington Dr,Glendale,CA,91203,34.151676,-118.26433
,Palcoms Market,600 N Poplar Ave,Montebello,CA,90640,34.017231,-118.09696
,The Original Old Mexican Bakery,23415 Main St,Carson,CA,90745,33.812931,-118.27568
,99 Cent Only Store 435,8750 Tampa Ave,Northridge,CA,91324,34.22942,-118.55352
,Edith Market 3,500 S Kern Ave,Los Angeles,CA,90022,34.028812,-118.16371
,Y2D International Inc. 1,4201 Montclair St,Los Angeles,CA,90018,34.03138,-118.33172
,Mehar Thind Inc 2655145,9602 Flower St,Bellflower,CA,90706,33.882053,-118.12878
,Lucky Boy Market,12008 183rd St,Artesia,CA,90701,33.865742,-118.07632
,Bell Market,1838 E 83rd St,Los Angeles,CA,90001,33.962532,-118.23915
,El Relicario Meat Market,6008 Atlantic Blvd,Maywood,CA,90270,33.984997,-118.18589
,Grab & Go,2200 W El Segundo Blvd,Gardena,CA,90249,33.916431,-118.31761
,Central City Market,10213 S Central Ave,Los Angeles,CA,90002,33.94371,-118.25415
,Sandy's Pico Market,3720 W Pico Blvd,Los Angeles,CA,90019,34.04734,-118.32161
,Sun Food Mart & Deli,11019 S Alameda St,Los Angeles,CA,90059,33.934696,-118.22649
,Mothers & Babys Nutrition 1,4269 S Vermont Ave,Los Angeles,CA,90037,34.005932,-118.29159
,Mothers & Babys Nutrition 2,10820 Hawthorne Blvd,Inglewood,CA,90304,33.937481,-118.35249
,El Latino Market,7228 S Broadway,Los Angeles,CA,90003,33.973843,-118.27829
,El Mini Discount Store,2801 Pasadena Ave,Los Angeles,CA,90031,34.079384,-118.21484
,Sinaco Oil 3 Corporation 2652409,2727 S Reservoir St,Pomona,CA,91766,34.024151,-117.73145
,AMB Mini Market 1,437 E 7th St,Los Angeles,CA,90014,34.041664,-118.24806
,Dollar City,2701 W 6th St,Los Angeles,CA,90057,34.062698,-118.28191
,"Botello's Market, Inc.",5301 E Beverly Blvd,Los Angeles,CA,90022,34.030636,-118.1509
,Badrinath Corporation,2444 Huntington Dr,Duarte,CA,91010,34.139671,-117.95201
,Jose 99 Discount,2635 E 4th St,Los Angeles,CA,90033,34.039326,-118.20881
,Ligia Ruth Sanchez Licona,3725 Firestone Blvd,South Gate,CA,90280,33.953907,-118.20286
,D'bongo Party Supplies,1254 W Temple St,Los Angeles,CA,90026,34.066025,-118.254
,One Dollar Warehouse 2,6393 E Florance Ave,Bell Gardens,CA,90201,33.964592,-118.15024
,Elias 99 Cent & Up,7112 Raymond Ave,Los Angeles,CA,90044,33.975224,-118.29807
,City Foods Wholesale,711 W 16th St,Long Beach,CA,90813,33.786907,-118.20206
,Lillys Produce & Products,9006 Compton Ave,Los Angeles,CA,90002,33.955074,-118.24741
,El Novillo Market,8714 E  Ave T,Littlerock,CA,93543,34.542885,-117.97412
,Mom's Dollar,3822 Whittier Blvd,Los Angeles,CA,90023,34.023895,-118.19145
,Lalo's Discount Store,1035 N Maclay Ave,San Fernando,CA,91340,34.294403,-118.42619
,Sunny Latino Market,2100 W Florence Ave,Los Angeles,CA,90047,33.974564,-118.31572
,Grab N Go Mini Mart,1018 W Rosecrans Ave,Gardena,CA,90247,33.901871,-118.2925
,Union Market 1,4422 Union Pacific Ave,Los Angeles,CA,90023,34.016544,-118.17615
,Wall Market,502 E 23rd St,Los Angeles,CA,90011,34.025295,-118.26267
,Robert's Market,5744 W Manchester Ave,Los Angeles,CA,90045,33.959812,-118.38209
,Elenas Market,1369 Venice Blvd,Los Angeles,CA,90006,34.043762,-118.28395
,Rosie's Market,7701 S Hoover St,Los Angeles,CA,90044,33.969612,-118.28716
,Papas Country Store,17518 Elizabeth Lake Rd,Lake Hughes,CA,93532,34.674835,-118.44016
,La Indiana Tamales Inc,1142 S Indiana St,Los Angeles,CA,90023,34.019501,-118.19223
,E & M Meat Market,10826 S Central Ave,Los Angeles,CA,90059,33.93708,-118.25417
,Mini Mercadito In E.l.a.,3425 E 1st St,Los Angeles,CA,90063,34.036667,-118.19387
,Beach Bargain,700 E Broadway,Long Beach,CA,90802,33.769272,-118.18341
,Jlimb Inc,4101 S Broadway,Los Angeles,CA,90037,34.009052,-118.2784
,West Pico Market,2555 W Pico Blvd,Los Angeles,CA,90006,34.04731,-118.29332
,Sonar Bangla Store,4250 W 3rd St,Los Angeles,CA,90020,34.068962,-118.30699
,Alameda Deli Market,906 S Glenoaks Blvd,Burbank,CA,91502,34.177433,-118.29816
,La Morenita Bakery 1,1389 N Hacienda Blvd,La Puente,CA,91744,34.04533,-117.94923
,Yayas Island Mart,1100 N La Brea Ave,Inglewood,CA,90302,33.977818,-118.35752
,Famous Meat Market 1,4143 Florence Ave,Cudahy,CA,90201,33.970997,-118.19433
,Super Al Amin,18222 Prairie Ave,Torrance,CA,90504,33.865314,-118.34377
,Dos Amigos Market,3425 E 1st St,Los Angeles,CA,90063,34.036667,-118.19387
,Sulik's Market,6801 Salt Lake Ave,Bell Gardens,CA,90201,33.976097,-118.20423
,El Mercadito Carniceria 2,445 W Holt Ave,Pomona,CA,91768,34.062286,-117.75555
,Dollar Tree 5712,16641 S Western Ave,Gardena,CA,90247,33.879719,-118.3092
,Fiesta Plaza Nutritional Products - San Fernando,1161 N Maclay Ave,San Fernando,CA,91340,34.295731,-118.42436
,Grow,300 S Santa Fe Ave,Los Angeles,CA,90013,34.043831,-118.23256
,Azteca Market,9020 Long Beach Blvd,South Gate,CA,90280,33.953789,-118.21912
,Elias' Kosher Meat,8829 W Pico Blvd,Los Angeles,CA,90035,34.05492,-118.38432
,Grand Foods Market,400 E Glenoaks Blvd,Glendale,CA,91207,34.158234,-118.25106
,T & H  Mini Market,8009 S Broadway,Los Angeles,CA,90003,33.966633,-118.27834
,Father & Son Bakery & Grocery,5209 W Sunset Blvd,Los Angeles,CA,90027,34.098152,-118.30352
,Joshua's Market And Center Services,5150 S Main St,Los Angeles,CA,90037,33.995441,-118.27393
,168 Market 805,19725 Colima Rd,Rowland Heights,CA,91748,33.986187,-117.8717
,Armenia Plus Market 1,2113 N Glenoaks Blvd,Burbank,CA,91504,34.197968,-118.32652
,El Super Rancho 1,200 E Pacific Coast Hwy,Long Beach,CA,90806,33.789845,-118.19096
,Silver Flask,23725 Roscoe Blvd,Canoga Park,CA,91304,34.219269,-118.64429
,Rios Mini Market,9130 S Vermont Ave,Los Angeles,CA,90044,33.95327,-118.29153
,Jaboneria Market,6800 Jaboneria Rd,Bell Gardens,CA,90201,33.969982,-118.15568
,Los Tres Amigos Meat Market,9701 Avalon Blvd,Los Angeles,CA,90003,33.94817,-118.26521
,Los Conpadres Bakery,10620 Whittier Blvd,Whittier,CA,90606,33.990547,-118.06496
,La Crescenta Meat Market & BBQ,3857 Foothill Blvd,La Crescenta,CA,91214,34.239025,-118.26385
,Royal Market,3356 Santa Fe Ave,Long Beach,CA,90810,33.818241,-118.21537
,Denise's Meat Market,6027 Compton Ave,Los Angeles,CA,90001,33.98494,-118.24777
,Chayo Market,2916 Maple Ave,Los Angeles,CA,90011,34.020622,-118.26721
,Hajji Halal Meat Market,1645 E Palmdale Blvd,Palmdale,CA,93550,34.579681,-118.09969
,Dollar Tree 5620,722 W Alondra Blvd,Compton,CA,90220,33.888435,-118.23633
,Yona Market,4030 W Martin Luther King Jr Blvd,Los Angeles,CA,90008,34.015224,-118.34242
,Tijuana Bakery Cafe 1,11626 Atlantic Ave,Lynwood,CA,90262,33.918041,-118.18866
,Sea Side Market,3801 Pacific Coast Hwy,Torrance,CA,90505,33.805676,-118.35265
,Davids Market,14135 Francisquito Ave,Baldwin Park,CA,91706,34.063732,-117.96751
,Kero Market & Tabacco 1,830 E Washington Blvd,Los Angeles,CA,90021,34.026081,-118.25419
,Las Antillas Market,607 S Soto St,Los Angeles,CA,90023,34.037327,-118.2139
,Manriquez Mini-Market,7614 S San Pedro St,Los Angeles,CA,90003,33.970901,-118.26953
,La Venadita Meat Market 2,601 N Wilmington Blvd,Wilmington,CA,90744,33.776695,-118.27396
,Mi Carnal Market 2,128 E Martin Luther King Jr Blvd,Los Angeles,CA,90011,34.011124,-118.27248
,ABC Nutritional Care 4,1023 E Palmdale Blvd,Palmdale,CA,93550,34.579586,-118.11116
,T.N.N Discount Market,9333 S Figueroa St,Los Angeles,CA,90003,33.951576,-118.28275
,Adair Market,3600 Adair St,Los Angeles,CA,90011,34.014023,-118.26724
,Right Choice Caribbean Market,4233 Crenshaw Blvd,Los Angeles,CA,90008,34.007187,-118.33494
,Herbie's Natural Foods,13310 Whittier Blvd,Whittier,CA,90602,33.963417,-118.03336
,Sepand Investment,4380 Eagle Rock Blvd,Los Angeles,CA,90041,34.124065,-118.22074
,Angelo Bakery,135 E Lomita Blvd,Carson,CA,90745,33.798702,-118.27412
,Good Food Vnst Inc,1864 E Washington Blvd,Pasadena,CA,91104,34.169113,-118.11214
,Son 76,10685 Laurel Canyon Blvd,Pacoima,CA,91331,34.264606,-118.43833
,Nairi Meat And Fish Market,1631 1/2 W Glenoaks Blvd,Glendale,CA,91201,34.170647,-118.28885
,El Progreso Supermarket 4,8259 Sepulveda Blvd,Panorama City,CA,91402,34.220982,-118.46774
,El Torito Meat Market,2200 S Central Ave,Los Angeles,CA,90011,34.021511,-118.2532
,Katy's Bakery,5417 Long Beach Blvd,Long Beach,CA,90805,33.854584,-118.19675
,Sassys On 7th St 1,806 E 7th St,Los Angeles,CA,90021,34.039368,-118.24493
,E And F Dandy,15922 Inglewood Ave,Lawndale,CA,90260,33.885731,-118.36133
,M & K Mini Market,4117 S Central Ave,Los Angeles,CA,90011,34.008659,-118.25655
,Family Market,5501 S Normandie Ave,Los Angeles,CA,90037,33.992191,-118.30024
,La Fortuna Tortilleria,9237 Whittier Blvd,Pico Rivera,CA,90660,33.999718,-118.07993
,Chris Snack & Nutrition,730 S Alvarado St,Los Angeles,CA,90057,34.055737,-118.27726
,Tropical Foods African Market,4114 Orange Ave,Long Beach,CA,90807,33.833138,-118.17628
,New India Sweets And Spices,1245 S Fairfax Ave,Los Angeles,CA,90019,34.052166,-118.36663
,Buy Low Market 7,10951 Rosecrans Ave,Norwalk,CA,90650,33.902199,-118.10139
,Serrano's Mini Market,6111 S San Pedro St,Los Angeles,CA,90003,33.98386,-118.26962
,Via Verde 76,1790 S San Dimas Ave,San Dimas,CA,91773,34.077442,-117.81703
,Haely's Water Store,1063 E 42nd St,Los Angeles,CA,90011,34.007565,-118.25695
,Izabal Meat Market,5100 S Main St,Los Angeles,CA,90037,33.996349,-118.27394
,La Nueva Carniceria,1339 Venice Blvd,Los Angeles,CA,90006,34.043396,-118.28315
,Samham Associates,5200 E Olympic Blvd,Los Angeles,CA,90022,34.016224,-118.15829
,La Panaderia Michoacana,258 E  Adams Blvd,Los Angeles,CA,90011,34.023476,-118.26566
,Virgilio D Canche Mini Market,4114 S Hoover St,Los Angeles,CA,90037,34.008972,-118.28721
,York Valley Market,5941 York Blvd,Los Angeles,CA,90042,34.118137,-118.18944
,MNC 237,2238 E 1st St,Los Angeles,CA,90033,34.044365,-118.21126
,Q City Market,1707 W Valley Blvd,Alhambra,CA,91803,34.077557,-118.14204
,Vang C. Thao Farm,Corner Of Jefferson And Crenshaw,Torrance,CA,90503,33.839951,-118.3539
,Los Dos Amigos Market,4475 W Pico Blvd,Los Angeles,CA,90019,34.048386,-118.3325
,Santa Fe 1 Stop Market,2456 Santa Fe Ave,Long Beach,CA,90810,33.80188,-118.21535
,Lupita's Mini Market,9420 S Figueroa St,Los Angeles,CA,90003,33.950333,-118.28268
,Lebec Valero,9012 Grapevine Rd,Lebec,CA,93243,34.942074,-118.92952
,Mom & Child Nutrition,2859 Mountain View Rd,El Monte,CA,91732,34.062393,-118.02222
,Fish Land,12530 Long Beach Blvd,Lynwood,CA,90262,33.912773,-118.209
,Papa Murphy's Take N Bake Pizza CA304,456 W Huntington Dr,Monrovia,CA,91016,34.140247,-118.00864
,3rd St Market And Deli,4600 E 3rd St,Los Angeles,CA,90022,34.033222,-118.1667
,Artsakh Produce,5345 Santa Monica Blvd,Los Angeles,CA,90029,34.090813,-118.30544
,M.G. Market,2944 Tweedy Blvd,South Gate,CA,90280,33.945671,-118.21929
,Usa Donuts & Croissants,10959 Firestone Blvd,Norwalk,CA,90650,33.922535,-118.09987
,99 Ranch Market 38,345 E Main St,Alhambra,CA,91801,34.097195,-118.1227
,Pescaderia Mr. Fish,3109 N Garey Ave,Pomona,CA,91767,34.103477,-117.74863
,Art's Market,2295 Pasadena Ave,Long Beach,CA,90806,33.798775,-118.18724
,Hazel Meat Market 1,4730 E Olympic Blvd,Los Angeles,CA,90022,34.018105,-118.16724
,El Pulgarcito Mini Market,1661 W Martin Luther King Jr Blvd,Los Angeles,CA,90062,34.01088,-118.30827
,Growing Healthy,5160 Hollywood Blvd,Los Angeles,CA,90027,34.101723,-118.30251
,Virgil Farm Market,868 N Virgil Ave,Los Angeles,CA,90029,34.087044,-118.28685
,Hobart Meat & Produce,5301 W Sunset Blvd,Los Angeles,CA,90027,34.098148,-118.30599
,Wall St Foodmarket,649 Wall St,Los Angeles,CA,90014,34.042313,-118.24825
,Mina's Market,19243 Colima Rd,Rowland Heights,CA,91748,33.987202,-117.88354
,El Venadito Meat Market,12401 Long Beach Blvd,Lynwood,CA,90262,33.914646,-118.2093
,Damus Market,5257 Compton Ave,Los Angeles,CA,90011,33.994942,-118.2478
,Family Dollar 11401,6800 Somerset Blvd,Paramount,CA,90723,33.896214,-118.1795
,Hayk's Cake House,13521 Sherman Way,Van Nuys,CA,91405,34.201221,-118.4276
,Best Market,4275 S Hoover St,Los Angeles,CA,90037,34.005661,-118.28725
,Rosa's Mini Market,1246 W 7th St,Los Angeles,CA,90017,34.052067,-118.26719
,White Discount Store,4962 Whittier Blvd,Los Angeles,CA,90022,34.021423,-118.16222
,Vena Market,13941 Van Nuys Blvd,Arleta,CA,91331,34.255558,-118.43658
