UID,Name,StreetAddress,City,State,Zipcode,Latitude,Longitude
,Kmart,2900 N Bellflower Blvd,Long Beach,CA,90815,33.808891,-118.12511
,Kmart,5665 Rosemead Blvd,Temple City,CA,91780,34.102291,-118.07366
,Kmart,730 S Orange Ave,West Covina,CA,91790,34.070927,-117.94408
,Food 4 Less,12222 Carson St,Hawaiian Gardens,CA,90716,33.831371,-118.0715
,Ralphs,1770 W Carson St,Torrance,CA,90501,33.831451,-118.31098
,Aldi,4212 S Central Ave,Los Angeles,CA,90011,34.00705,-118.25647
,Food 4 Less,3210 E Anaheim St,Long Beach,CA,90804,33.782551,-118.15446
,Food 4 Less,5100 N Figueroa St,Los Angeles,CA,90042,34.105736,-118.20056
,Food 4 Less,1820 W Slauson Ave,Los Angeles,CA,90047,33.989086,-118.30985
,Superior Grocers,3600 E Cesar E Chavez Ave,Los Angeles,CA,90063,34.040493,-118.18626
,Walmart,44665 Valley Central Way,Lancaster,CA,93536,34.694489,-118.17155
,Walmart,17150 Gale Ave,City of Industry,CA,91745,34.000282,-117.93243
,Walmart,1950 Auto Centre Dr,Glendora,CA,91740,34.117474,-117.82646
,Ralphs,10861 Le Conte Ave,Westwood,CA,90024,34.063759,-118.44371
,Walmart,14501 Lakewood Blvd,Paramount,CA,90723,33.901981,-118.14296
,Walmart,80 Rio Rancho Rd,Pomona,CA,91766,34.027706,-117.7616
,Walmart,1275 N Azusa Ave,Covina,CA,91722,34.10424,-117.90778
,Walmart,25450 The Old Rd,Stevenson Ranch,CA,91381,34.382771,-118.5711
,Walmart,1600 Mountain Ave,Duarte,CA,91010,34.13401,-117.9863
,Walmart,2770 Carson St,Lakewood,CA,90712,33.832333,-118.1582
,Walmart,2595 E Imperial Hwy,Brea,CA,92821,33.911182,-117.86394
,Walmart,19821 Rinaldi St,Porter Ranch,CA,91326,34.275047,-118.56644
,Walmart,12701 Towne Center Dr,Cerritos,CA,90703,33.870335,-118.06136
,Walmart,40130 10th St W,Palmdale,CA,93551,34.611588,-118.14767
,Vallarta Supermarket,15713 Downey Ave,Paramount,CA,90723,33.890846,-118.15154
,Food 4 Less,1700 W 6th St,Los Angeles,CA,90019,33.985851,-118.30696
,Vons,845 E California Blvd,Pasadena,CA,91106,34.135906,-118.13291
,Trader Joe's,6451 E Pacific Coast Hwy,Long Beach,CA,90803,33.755917,-118.10909
,Ralphs,2230 S Atlantic Blvd,Monterey Park,CA,91754,34.038147,-118.14536
,Walmart,37140 47th St E,Palmdale,CA,93552,34.556873,-118.04529
,Walmart,1731 E Avenue J,Lancaster,CA,93535,34.689655,-118.09845
,Stater Bros,14250 Chino Hills Pkwy,Chino Hills,CA,91709,33.994316,-117.75743
,Whole Foods,6550 E Pacific Coast Hwy,Long Beach,CA,90803,33.754894,-118.10833
,Smart & Final,3299 E Colorado Blvd,Pasadena,CA,91107,34.146248,-118.08351
,Superior Grocers,1375 N Citrus Ave,Covina,CA,91722,34.104527,-117.8903
,Stater Bros,37218 47th St E,Palmdale,CA,93550,34.55843,-118.04516
,Ralphs,11825 Whittier Blvd,Whittier,CA,90601,33.981182,-118.05097
,Whole Foods,19340 Rinaldi St,Northridge,CA,91326,34.274815,-118.55575
,Ralphs,5429 Hollywood Blvd,Los Angeles,CA,90027,34.101799,-118.30795
,Vons,1213 Fair Oaks Ave,South Pasadena,CA,91030,34.111702,-118.15052
,Smart & Final,12164 Central Ave,Chino,CA,91710,34.032745,-117.68961
,Vons,2355 E Colorado Blvd,Pasadena,CA,91107,34.146145,-118.10184
,Walmart,1340 S Beach Blvd,La Habra,CA,90631,33.916363,-117.96848
,Smart & Final,1550 W Redondo Beach Blvd,Gardena,CA,90247,33.890274,-118.3036
,Walmart,8500 Washington Blvd,Pico Rivera,CA,90660,33.986698,-118.10377
,Walmart,13310 Telegraph Rd,Santa Fe Springs,CA,90670,33.941784,-118.05007
,Walmart,7750 CARSON BLVD,LONG BEACH,CA,90808,33.831345,-118.08214
,Whole Foods,6350 W 3rd St,Los Angeles,CA,90036,34.071331,-118.36033
,Superior Grocers,151 S HACIENDA BLVD,City of Industry,CA,91744,34.049194,-117.94545
,Walmart,3943 Grand Ave,Chino,CA,91710,33.997505,-117.71817
,Trader Joe's,9290 Culver Blvd,Culver City,CA,90232,34.025219,-118.39336
,Stater Bros,1850 E Avenue J,Lancaster,CA,93535,34.689564,-118.09581
,Trader Joe's,7260 Rosemead Blvd,San Gabriel,CA,91775,34.128841,-118.07312
,Trader Joe's,8611 Santa Monica Blvd,West Hollywood,CA,90069,34.088055,-118.3792
,Vons,3233 Foothill Blvd,La Crescenta,CA,91214,34.230267,-118.24972
,Trader Joe's,10850 National Blvd,Los Angeles,CA,90064,34.030228,-118.42154
,Superior Grocers,5824 S Vermont Ave,Los Angeles,CA,90044,33.988735,-118.2914
,Trader Joe's,3835 E  THOUSAND OAKS BLVD,Westlake Village,CA,91362,34.163273,-118.82699
,Smart & Final,2775 Pacific Coast Hwy,Torrance,CA,90505,33.793522,-118.33504
,Trader Joe's,2500 E Imperial Hwy,Brea,CA,92821,33.910912,-117.86513
,Trader Joe's,2738 Hyperion Ave,Los Angeles,CA,90027,34.10733,-118.27209
,Trader Joe's,856 W Arrow Hwy,San Dimas,CA,91773,34.10656,-117.82402
,Trader Joe's,613 Mission St,South Pasadena,CA,91030,34.115685,-118.16291
,Trader Joe's,2545 Pacific Coast Hwy,Torrance,CA,90505,33.790039,-118.33018
,Trader Joe's,263 S la Brea Ave,Los Angeles,CA,90036,34.069672,-118.3441
,Trader Joe's,8645 S Sepulveda Blvd,Westchester,CA,90045,33.958622,-118.39626
,Trader Joe's,1821 Manhattan Beach Blvd,Manhattan Beach,CA,90266,33.887447,-118.37937
,Trader Joe's,1761 S Elena Ave,Redondo Beach,CA,90277,33.818054,-118.38556
,Trader Joe's,11114 Balboa Blvd,Granada Hills,CA,91344,34.272312,-118.50213
,Trader Joe's,15025 Whittier Blvd,Whittier,CA,90603,33.948807,-118.00621
,Trader Joe's,14119 Riverside Dr,Sherman Oaks,CA,91423,34.157627,-118.4407
,Trader Joe's,6751 Fallbrook Ave,West Hills,CA,91307,34.192787,-118.62347
,Trader Joe's,610 S Arroyo Pkwy,Pasadena,CA,91105,34.135269,-118.14724
,Trader Joe's,10130 Riverside Dr,Toluca Lake,CA,91602,34.152184,-118.35199
,Trader Joe's,1566 Colorado Blvd,Eagle Rock,CA,90041,34.139465,-118.20013
,Trader Joe's,28901 S Western Ave,Rancho Palos Verdes,CA,90275,33.757481,-118.31154
,Trader Joe's,12861 Towne Center Dr,Cerritos,CA,90703,33.86816,-118.05858
,Trader Joe's,1800 ROSECRANS BLVD,Manhattan Beach,CA,90266,33.901749,-118.3809
,Trader Joe's,604 W Huntington Dr,Monrovia,CA,91016,34.140186,-118.01201
,Trader Joe's,4121 Atlantic Ave,Bixby Knolls,CA,90807,33.832325,-118.18513
,Trader Joe's,3456 S Sepulveda Blvd,Los Angeles,CA,90034,34.01989,-118.42271
,Trader Joe's,19720 Hawthorne Blvd,Torrance,CA,90503,33.852757,-118.35358
,Trader Joe's,11976 Ventura Blvd,Studio City,CA,91604,34.143494,-118.39264
,Trader Joe's,214 E Alameda Ave,Burbank,CA,91502,34.174774,-118.29942
,Trader Joe's,467 N Rosemead Blvd,Pasadena,CA,91107,34.153961,-118.07781
,Trader Joe's,345 S Lake Ave,Pasadena,CA,91101,34.139671,-118.13239
,Whole Foods,2201 Wilshire Blvd,Santa Monica,CA,90403,34.032864,-118.48142
,Whole Foods,1050 Gayley Ave,Los Angeles,CA,90024,34.061703,-118.44769
,Trader Joe's,39507 10th St W,Palmdale,CA,93551,34.599808,-118.14787
,Jons Marketplace,7134 Sepulveda Blvd,Van Nuys,CA,91405,34.199863,-118.46613
,Whole Foods,11737 San Vicente Blvd,Los Angeles,CA,90049,34.05341,-118.4674
,Gelson's,8330 Santa Monica Blvd,West Hollywood,CA,90069,34.090652,-118.37156
,Gelson's,2725 Hyperion Ave,Los Angeles,CA,90027,34.107883,-118.27196
,Superior Grocers,1033 Long Beach Blvd,Long Beach,CA,90813,33.779732,-118.18951
,Vallarta Supermarket,10950 Sherman Way,Burbank,CA,91505,34.201153,-118.37008
,Walmart,6433 Fallbrook Ave,West Hills,CA,91307,34.18745,-118.62342
,Walmart,11729 Imperial Hwy,Norwalk,CA,90650,33.917156,-118.08304
,Superior Grocers,6140 Lankershim Blvd,North Hollywood,CA,91606,34.182198,-118.38506
,Walmart,3250 Big Dalton Ave,Baldwin Park,CA,91706,34.071728,-117.96457
,Ralphs,3300 W Slauson Ave,Los Angeles,CA,90043,33.98896,-118.32943
,Trader Joe's,10330 Mason Ave,Chatsworth,CA,91311,34.257908,-118.57977
,Vons,561 N Glendale Ave,Glendale,CA,91206,34.154797,-118.2429
,Vallarta Supermarket,1803 E Palmdale Blvd,Palmdale,CA,93550,34.579727,-118.09579
,Whole Foods,24130 Valencia Blvd,Santa Clarita,CA,91355,34.412975,-118.55642
,Whole Foods,331 N Glendale Ave,Glendale,CA,91206,34.150928,-118.24538
,Vallarta Supermarket,10175 San Fernando Rd,Pacoima,CA,91331,34.255249,-118.41067
,Northgate Gonzalez Market,16259 Paramount Blvd,Paramount,CA,90723,33.88665,-118.16016
,Ralphs,2675 Foothill Blvd,La Crescenta,CA,91214,34.222305,-118.23685
,Vons,1135 Lindero Cyn Rd,Westlake Village,CA,91362,34.183826,-118.78626
,Jons Marketplace,1717 W Glenoaks Blvd,Glendale,CA,91201,34.17168,-118.2902
,Stater Bros,851 N Harbor Blvd,La Habra,CA,90631,33.939838,-117.93311
,Ralphs,4033 Ball Rd,Cypress,CA,90630,33.817688,-118.06247
,Vons,24160 Lyons Ave,Newhall,CA,91321,34.378723,-118.55716
,Ralphs,8325 Laurel Canyon Blvd,Sun Valley,CA,91352,34.222469,-118.39651
,Ralphs,17500 Crenshaw Blvd,Torrance,CA,90504,33.871334,-118.32642
,Stater Bros,10051 Valley View St,Cypress,CA,90630,33.815979,-118.02834
,Ralphs,1930 N Lakewood Blvd,Long Beach,CA,90815,33.791859,-118.14262
,Vons,130 W Foothill Blvd,Monrovia,CA,91016,34.151287,-118.00219
,Superior Grocers,7316 S Compton Ave,Los Angeles,CA,90001,33.973911,-118.24765
,Stater Bros,8640 Alondra Blvd,Paramount,CA,90723,33.889153,-118.14969
,Vons,1390 N Allen Ave,Pasadena,CA,91104,34.170349,-118.11297
,Vons,155 W California Blvd,Pasadena,CA,91105,34.135807,-118.15327
,Stater Bros,12800 La Mirada Blvd,La Mirada,CA,90638,33.915531,-118.01176
,Ralphs,2700 N Sepulveda Blvd,Manhattan Beach,CA,90266,33.896,-118.3959
,Food 4 Less,1651 E 103rd St,Los Angeles,CA,90002,33.943256,-118.24466
,Jons Marketplace,3667 W 3rd St,Los Angeles,CA,90020,34.069069,-118.29624
,Vons,1110 W Alameda Ave,Burbank,CA,91506,34.162895,-118.314
,Food 4 Less,1900 W Rosecrans Ave,Compton,CA,90220,33.903423,-118.20333
,Vons,5500 Woodruff Ave,Lakewood,CA,90713,33.85696,-118.117
,Whole Foods,405 N Pacific Coast Hwy,Redondo Beach,CA,90277,33.836239,-118.38532
,Food 4 Less,12689 Glenoaks Blvd,Sylmar,CA,91342,34.300629,-118.44079
,Ralphs,2270 Lake Ave,Altadena,CA,91001,34.185181,-118.13151
,Ralphs,950 N la Brea Ave,Inglewood,CA,90302,33.974892,-118.35762
,Food 4 Less,4910 Huntington Dr S,Los Angeles,CA,90032,34.087025,-118.17598
,Ralphs,650 E Carson St,Carson,CA,90745,33.831547,-118.26473
,Gelson's,15424 W Sunset Blvd,Pacific Palisades,CA,90272,34.048073,-118.52752
,Food 4 Less,11950 Garvey Ave,El Monte,CA,91732,34.062717,-118.02039
,Whole Foods,12905 Riverside Dr,Sherman Oaks,CA,91423,34.157684,-118.41396
,Circle K,5202 Peck Rd,El Monte,CA,91732,34.09668,-118.01155
,Circle K,6804 Garfield Ave,Bell Gardens,CA,90201,33.969933,-118.14897
,Vons,4033 W Avenue L,Lancaster,CA,93536,34.660229,-118.20259
,Stater Bros,19756 Colima Rd,Rowland Heights,CA,91748,33.986156,-117.87125
,Circle K,3504 E Imperial Hwy,Lynwood,CA,90262,33.930653,-118.2086
,Food 4 Less,8620 Whittier Blvd,Pico Rivera,CA,90660,34.00312,-118.08828
,Ralphs,260 S la Brea Ave,Los Angeles,CA,90036,34.069412,-118.34399
,Ralphs,2909 Rolling Hills Rd,Torrance,CA,90505,33.788597,-118.34088
,Jons Marketplace,5311 Santa Monica Blvd,Los Angeles,CA,90029,34.090828,-118.30478
,Food 4 Less,11245 Long Beach Blvd,Lynwood,CA,90262,33.929008,-118.21128
,Vons,932 E Badillo St,Covina,CA,91724,34.086102,-117.87155
,Ralphs,3455 Sepulveda Blvd,Torrance,CA,90505,33.825138,-118.34589
,Stater Bros,1830 E Route 66,Glendora,CA,91740,34.128647,-117.83026
,Food 4 Less,20155 Saticoy St,Canoga Park,CA,91306,34.20842,-118.57284
,Ralphs,11922 S Vermont Ave,Los Angeles,CA,90044,33.924629,-118.29152
,Vons,2048 E Avenida de Los Arboles,Thousand Oaks,CA,91362,34.211388,-118.84084
,Ralphs,5080 Rodeo Rd,Los Angeles,CA,90016,34.021469,-118.35502
,Jons Marketplace,3334 W 8th St,Los Angeles,CA,90005,34.057682,-118.30166
,Ralphs,10309 W Olympic Blvd,Los Angeles,CA,90064,34.052784,-118.41687
,Superior Grocers,3831 E Martin Luther King Jr Blvd,Lynwood,CA,90262,33.927795,-118.1981
,Ralphs,23841 Malibu Rd,Malibu,CA,90265,34.0336,-118.69308
,Ralphs,3601 E Foothill Blvd,Pasadena,CA,91107,34.150242,-118.07553
,Ralphs,9040 Beverly Blvd,West Hollywood,CA,90048,34.077164,-118.38886
,Ralphs,13321 South St,Cerritos,CA,90703,33.858807,-118.04809
,Stater Bros,1025 E Amar Rd,West Covina,CA,91792,34.035667,-117.92525
,Ralphs,16123 Bellflower Blvd,Bellflower,CA,90706,33.887981,-118.12537
,Ralphs,14919 Whittier Blvd,Whittier,CA,90605,33.949257,-118.00759
,Stater Bros,1425 W Arrow Hwy,San Dimas,CA,91773,34.106758,-117.83665
,Gelson's,2734 Townsgate Rd,Westlake Village,CA,91361,34.153526,-118.82487
,Vons,1440 W 25th St,San Pedro,CA,90732,33.72176,-118.31068
,Ralphs,3827 Culver Ctr,Culver City,CA,90232,34.017612,-118.40765
,Ralphs,1050 N Western Ave,San Pedro,CA,90732,33.752975,-118.30884
,Ralphs,5035 Pacific Coast Hwy,Torrance,CA,90505,33.812084,-118.36752
,Ralphs,9200 Lakewood Blvd,Downey,CA,90240,33.955585,-118.11284
,Stater Bros,4721 Riverside Dr,Chino,CA,91710,34.018963,-117.70161
,Northgate Gonzalez Market,580 W la Habra Blvd,La Habra,CA,90631,33.931831,-117.9521
,Ralphs,160 N Lake Ave,Pasadena,CA,91101,34.148857,-118.13232
,Ralphs,1200 N Central Ave,Glendale,CA,91202,34.164551,-118.25682
,Vons,2725 Agoura Rd,Thousand Oaks,CA,91361,34.151154,-118.82652
,Food 4 Less,851 Sepulveda Blvd,Torrance,CA,90502,33.809998,-118.28968
,Ralphs,17250 Saticoy St,Van Nuys,CA,91406,34.208393,-118.50904
,Food 4 Less,2185 E South St,Long Beach,CA,90805,33.86018,-118.16676
,Food 4 Less,10901 Imperial Hwy,Norwalk,CA,90650,33.917198,-118.10111
,Food 4 Less,3200 W Century Blvd,Inglewood,CA,90303,33.945442,-118.32847
,Food 4 Less,5420 W Sunset Blvd,Los Angeles,CA,90027,34.098072,-118.30901
,Ralphs,1413 Hawthorne Blvd,Redondo Beach,CA,90278,33.86673,-118.35275
,Vons,745 E  NAOMI AVE,ARCADIA,CA,91007,34.123943,-118.05621
,Stater Bros,375 N Azusa Ave,West Covina,CA,91791,34.076832,-117.90787
,Food 4 Less,1329 N Lake Ave,Pasadena,CA,91104,34.168861,-118.13232
,Food 4 Less,11840 Wilmington Ave,Los Angeles,CA,90059,33.925591,-118.23898
,Gelson's,13455 Maxella Ave,Marina del Rey,CA,90292,33.986904,-118.44102
,Vons,780 N Brea Blvd,Brea,CA,92821,33.93177,-117.89402
,Stater Bros,6501 E Spring St,Long Beach,CA,90808,33.810604,-118.10532
,Food 4 Less,14500 Ocean Gate Ave,Hawthorne,CA,90250,33.900181,-118.36698
,Northgate Gonzalez Market,21423 Norwalk Blvd,Hawaiian Gardens,CA,90716,33.834877,-118.07211
,Vons,5949 E Spring St,Long Beach,CA,90808,33.810616,-118.11568
,Stater Bros,17220 Lakewood Blvd,Bellflower,CA,90706,33.875381,-118.14257
